datetime,order_date,trading_date,instrument_id,instrument,buyOrSell,openOrClose,price,openPrice,count,count_back,ID,tradeId,mul,flag,model_flag,status,fee
2023-07-12,2023-07-12,2023-07-12,AG2312,AG,-1,0,3891.962010171968,3891.962010171968,17,17,416725185532,416725185532,15,0,pre_1,open,198.49006251877037
2023-07-12,2023-07-12,2023-07-12,AG2312,AG,-1,1,3891.962010171968,3891.962010171968,17,17,416725185532,416725185532,15,0,pre_1,close,198.49006251877037
2023-07-13,2023-07-13,2023-07-13,A2309,A,1,0,4931.13018552222,4931.13018552222,20,20,416728523912,416728523912,10,0,pre_1,open,197.24520742088882
2023-07-13,2023-07-13,2023-07-13,A2309,A,1,1,4931.13018552222,4931.13018552222,20,20,416728523912,416728523912,10,0,pre_1,close,197.24520742088882
2023-07-13,2023-07-13,2023-07-13,AG2312,AG,-1,0,3943.575843281776,3943.575843281776,16,16,416731568968,416731568968,15,0,pre_1,open,189.29164047752528
2023-07-13,2023-07-13,2023-07-13,AG2312,AG,-1,1,3943.575843281776,3943.575843281776,16,16,416731568968,416731568968,15,0,pre_1,close,189.29164047752528
2023-07-14,2023-07-14,2023-07-14,AG2310,AG,1,0,4039.8813395672514,4039.8813395672514,16,16,416734409079,416734409079,15,0,pre_1,open,193.9143042992281
2023-07-14,2023-07-14,2023-07-14,AG2310,AG,1,1,4039.8813395672514,4039.8813395672514,16,16,416734409079,416734409079,15,0,pre_1,close,193.9143042992281
2023-07-17,2023-07-17,2023-07-17,A2309,A,1,0,4900.52580888593,4900.52580888593,20,20,416737668407,416737668407,10,0,pre_1,open,196.0210323554372
2023-07-17,2023-07-17,2023-07-17,A2309,A,1,1,4900.52580888593,4900.52580888593,20,20,416737668407,416737668407,10,0,pre_1,close,196.0210323554372
2023-07-17,2023-07-17,2023-07-17,AG2310,AG,-1,0,4073.442139895951,4073.442139895951,16,16,416741911784,416741911784,15,0,pre_1,open,195.52522271500567
2023-07-17,2023-07-17,2023-07-17,AG2310,AG,-1,1,4073.442139895951,4073.442139895951,16,16,416741911784,416741911784,15,0,pre_1,close,195.52522271500567
2023-07-18,2023-07-18,2023-07-18,A2309,A,1,0,4890.0055544172055,4890.0055544172055,20,20,416744890097,416744890097,10,0,pre_1,open,195.60022217668825
2023-07-18,2023-07-18,2023-07-18,A2309,A,1,1,4890.0055544172055,4890.0055544172055,20,20,416744890097,416744890097,10,0,pre_1,close,195.60022217668825
2023-07-18,2023-07-18,2023-07-18,AG2310,AG,-1,0,4058.060106411964,4058.060106411964,16,16,416746006785,416746006785,15,0,pre_1,open,194.7868851077743
2023-07-18,2023-07-18,2023-07-18,AG2310,AG,-1,1,4058.060106411964,4058.060106411964,16,16,416746006785,416746006785,15,0,pre_1,close,194.7868851077743
2023-07-19,2023-07-19,2023-07-19,A2309,A,1,0,4891.918327956973,4891.918327956973,20,20,416748859892,416748859892,10,0,pre_1,open,195.67673311827895
2023-07-19,2023-07-19,2023-07-19,A2309,A,1,1,4891.918327956973,4891.918327956973,20,20,416748859892,416748859892,10,0,pre_1,close,195.67673311827895
2023-07-19,2023-07-19,2023-07-19,AG2310,AG,1,0,4078.33642327722,4078.33642327722,16,16,416750201329,416750201329,15,0,pre_1,open,195.76014831730657
2023-07-19,2023-07-19,2023-07-19,AG2310,AG,1,1,4078.33642327722,4078.33642327722,16,16,416750201329,416750201329,15,0,pre_1,close,195.76014831730657
2023-07-20,2023-07-20,2023-07-20,A2309,A,-1,0,4885.2236205677855,4885.2236205677855,20,20,416752779528,416752779528,10,0,pre_1,open,195.40894482271142
2023-07-20,2023-07-20,2023-07-20,A2309,A,-1,1,4885.2236205677855,4885.2236205677855,20,20,416752779528,416752779528,10,0,pre_1,close,195.40894482271142
2023-07-20,2023-07-20,2023-07-20,AG2310,AG,1,0,4160.140874078426,4160.140874078426,16,16,416753096303,416753096303,15,0,pre_1,open,199.68676195576447
2023-07-20,2023-07-20,2023-07-20,AG2310,AG,1,1,4160.140874078426,4160.140874078426,16,16,416753096303,416753096303,15,0,pre_1,close,199.68676195576447
2023-07-21,2023-07-21,2023-07-21,AG2310,AG,1,0,4137.067823852445,4137.067823852445,16,16,416755533650,416755533650,15,0,pre_1,open,198.5792555449174
2023-07-21,2023-07-21,2023-07-21,AG2310,AG,1,1,4137.067823852445,4137.067823852445,16,16,416755533650,416755533650,15,0,pre_1,close,198.5792555449174
2023-07-21,2023-07-21,2023-07-21,A2309,A,-1,0,4873.746979329177,4873.746979329177,20,20,416757206611,416757206611,10,0,pre_1,open,194.94987917316706
2023-07-21,2023-07-21,2023-07-21,A2309,A,-1,1,4873.746979329177,4873.746979329177,20,20,416757206611,416757206611,10,0,pre_1,close,194.94987917316706
2023-07-24,2023-07-24,2023-07-24,A2309,A,1,0,4830.709574684394,4830.709574684394,20,20,416760081498,416760081498,10,0,pre_1,open,193.2283829873758
2023-07-24,2023-07-24,2023-07-24,A2309,A,1,1,4830.709574684394,4830.709574684394,20,20,416760081498,416760081498,10,0,pre_1,close,193.2283829873758
2023-07-26,2023-07-26,2023-07-26,A2309,A,1,0,4742.72199185506,4742.72199185506,21,21,416762389693,416762389693,10,0,pre_1,open,199.19432365791255
2023-07-26,2023-07-26,2023-07-26,A2309,A,1,1,4742.72199185506,4742.72199185506,21,21,416762389693,416762389693,10,0,pre_1,close,199.19432365791255
2023-07-27,2023-07-27,2023-07-27,AG2310,AG,-1,0,4086.726623359395,4086.726623359395,16,16,416763149776,416763149776,15,0,pre_1,open,196.16287792125095
2023-07-27,2023-07-27,2023-07-27,AG2310,AG,-1,1,4086.726623359395,4086.726623359395,16,16,416763149776,416763149776,15,0,pre_1,close,196.16287792125095
2023-07-27,2023-07-27,2023-07-27,A2309,A,-1,0,4762.8061140226255,4762.8061140226255,20,20,416765385124,416765385124,10,0,pre_1,open,190.51224456090503
2023-07-27,2023-07-27,2023-07-27,A2309,A,-1,1,4762.8061140226255,4762.8061140226255,20,20,416765385124,416765385124,10,0,pre_1,close,190.51224456090503
2023-07-28,2023-07-28,2023-07-28,AG2310,AG,1,0,4100.011106822839,4100.011106822839,16,16,416767387116,416767387116,15,0,pre_1,open,196.8005331274963
2023-07-28,2023-07-28,2023-07-28,AG2310,AG,1,1,4100.011106822839,4100.011106822839,16,16,416767387116,416767387116,15,0,pre_1,close,196.8005331274963
2023-07-31,2023-07-31,2023-07-31,A2309,A,-1,0,4758.980566943089,4758.980566943089,21,21,416769628247,416769628247,10,0,pre_1,open,199.87718381160974
2023-07-31,2023-07-31,2023-07-31,A2309,A,-1,1,4758.980566943089,4758.980566943089,21,21,416769628247,416769628247,10,0,pre_1,close,199.87718381160974
2023-08-01,2023-08-01,2023-08-01,A2309,A,1,0,4752.285859553901,4752.285859553901,21,21,416770602355,416770602355,10,0,pre_1,open,199.59600610126384
2023-08-01,2023-08-01,2023-08-01,A2309,A,1,1,4752.285859553901,4752.285859553901,21,21,416770602355,416770602355,10,0,pre_1,close,199.59600610126384
2023-08-02,2023-08-02,2023-08-02,AG2310,AG,1,0,4023.1009394029015,4023.1009394029015,16,16,416772805728,416772805728,15,0,pre_1,open,193.10884509133928
2023-08-02,2023-08-02,2023-08-02,AG2310,AG,1,1,4023.1009394029015,4023.1009394029015,16,16,416772805728,416772805728,15,0,pre_1,close,193.10884509133928
2023-08-02,2023-08-02,2023-08-02,A2309,A,-1,0,4736.027284465872,4736.027284465872,21,21,416774363864,416774363864,10,0,pre_1,open,198.91314594756665
2023-08-02,2023-08-02,2023-08-02,A2309,A,-1,1,4736.027284465872,4736.027284465872,21,21,416774363864,416774363864,10,0,pre_1,close,198.91314594756665
2023-08-03,2023-08-03,2023-08-03,AG2310,AG,-1,0,4031.491139485077,4031.491139485077,16,16,416776021009,416776021009,15,0,pre_1,open,193.51157469528368
2023-08-03,2023-08-03,2023-08-03,AG2310,AG,-1,1,4031.491139485077,4031.491139485077,16,16,416776021009,416776021009,15,0,pre_1,close,193.51157469528368
2023-08-03,2023-08-03,2023-08-03,A2309,A,1,0,4705.422907829582,4705.422907829582,21,21,416778039104,416778039104,10,0,pre_1,open,197.62776212884245
2023-08-03,2023-08-03,2023-08-03,A2309,A,1,1,4705.422907829582,4705.422907829582,21,21,416778039104,416778039104,10,0,pre_1,close,197.62776212884245
2023-08-07,2023-08-07,2023-08-07,AG2310,AG,1,0,3950.3858720240514,3950.3858720240514,16,16,416780041229,416780041229,15,0,pre_1,open,189.61852185715446
2023-08-07,2023-08-07,2023-08-07,AG2310,AG,1,1,3950.3858720240514,3950.3858720240514,16,16,416780041229,416780041229,15,0,pre_1,close,189.61852185715446
2023-08-07,2023-08-07,2023-08-07,A2309,A,-1,0,4760.893340482858,4760.893340482858,21,21,416782483899,416782483899,10,0,pre_1,open,199.95752030028004
2023-08-07,2023-08-07,2023-08-07,A2309,A,-1,1,4760.893340482858,4760.893340482858,21,21,416782483899,416782483899,10,0,pre_1,close,199.95752030028004
2023-08-08,2023-08-08,2023-08-08,AG2310,AG,-1,0,3951.0850553642326,3951.0850553642326,16,16,416784744856,416784744856,15,0,pre_1,open,189.6520826574832
2023-08-08,2023-08-08,2023-08-08,AG2310,AG,-1,1,3951.0850553642326,3951.0850553642326,16,16,416784744856,416784744856,15,0,pre_1,close,189.6520826574832
2023-08-09,2023-08-09,2023-08-09,A2309,A,1,0,4769.500821411814,4769.500821411814,20,20,416786211829,416786211829,10,0,pre_1,open,190.78003285647256
2023-08-09,2023-08-09,2023-08-09,A2309,A,1,1,4769.500821411814,4769.500821411814,20,20,416786211829,416786211829,10,0,pre_1,close,190.78003285647256
2023-08-09,2023-08-09,2023-08-09,AG2310,AG,1,0,3880.467538005927,3880.467538005927,17,17,416788814916,416788814916,15,0,pre_1,open,197.90384443830231
2023-08-09,2023-08-09,2023-08-09,AG2310,AG,1,1,3880.467538005927,3880.467538005927,17,17,416788814916,416788814916,15,0,pre_1,close,197.90384443830231
2023-08-11,2023-08-11,2023-08-11,AG2310,AG,-1,0,3894.451204809552,3894.451204809552,17,17,416790544210,416790544210,15,0,pre_1,open,198.61701144528715
2023-08-11,2023-08-11,2023-08-11,AG2310,AG,-1,1,3894.451204809552,3894.451204809552,17,17,416790544210,416790544210,15,0,pre_1,close,198.61701144528715
2023-08-14,2023-08-14,2023-08-14,A2309,A,1,0,4822.102093755438,4822.102093755438,20,20,416791404571,416791404571,10,0,pre_1,open,192.8840837502175
2023-08-14,2023-08-14,2023-08-14,A2309,A,1,1,4822.102093755438,4822.102093755438,20,20,416791404571,416791404571,10,0,pre_1,close,192.8840837502175
2023-08-16,2023-08-16,2023-08-16,A2309,A,1,0,4863.226724860452,4863.226724860452,20,20,416793810115,416793810115,10,0,pre_1,open,194.52906899441808
2023-08-16,2023-08-16,2023-08-16,A2309,A,1,1,4863.226724860452,4863.226724860452,20,20,416793810115,416793810115,10,0,pre_1,close,194.52906899441808
2023-08-17,2023-08-17,2023-08-17,AG2310,AG,1,0,3941.995671941877,3941.995671941877,16,16,416795146492,416795146492,15,0,pre_1,open,189.2157922532101
2023-08-17,2023-08-17,2023-08-17,AG2310,AG,1,1,3941.995671941877,3941.995671941877,16,16,416795146492,416795146492,15,0,pre_1,close,189.2157922532101
2023-08-17,2023-08-17,2023-08-17,A2311,A,1,0,4871.860614891536,4871.860614891536,20,20,416797042911,416797042911,10,0,pre_1,open,194.87442459566145
2023-08-17,2023-08-17,2023-08-17,A2311,A,1,1,4871.860614891536,4871.860614891536,20,20,416797042911,416797042911,10,0,pre_1,close,194.87442459566145
2023-08-18,2023-08-18,2023-08-18,A2311,A,1,0,4968.722410581308,4968.722410581308,20,20,416799954837,416799954837,10,0,pre_1,open,198.74889642325232
2023-08-18,2023-08-18,2023-08-18,A2311,A,1,1,4968.722410581308,4968.722410581308,20,20,416799954837,416799954837,10,0,pre_1,close,198.74889642325232
2023-08-21,2023-08-21,2023-08-21,AG2310,AG,-1,0,3916.1258883551695,3916.1258883551695,17,17,416801742678,416801742678,15,0,pre_1,open,199.72242030611366
2023-08-21,2023-08-21,2023-08-21,AG2310,AG,-1,1,3916.1258883551695,3916.1258883551695,17,17,416801742678,416801742678,15,0,pre_1,close,199.72242030611366
2023-08-22,2023-08-22,2023-08-22,A2311,A,-1,0,5043.526569628855,5043.526569628855,19,19,416803548585,416803548585,10,0,pre_1,open,191.6540096458965
2023-08-22,2023-08-22,2023-08-22,A2311,A,-1,1,5043.526569628855,5043.526569628855,19,19,416803548585,416803548585,10,0,pre_1,close,191.6540096458965
2023-08-23,2023-08-23,2023-08-23,A2311,A,-1,0,4957.214078420147,4957.214078420147,20,20,416805397168,416805397168,10,0,pre_1,open,198.28856313680592
2023-08-23,2023-08-23,2023-08-23,A2311,A,-1,1,4957.214078420147,4957.214078420147,20,20,416805397168,416805397168,10,0,pre_1,close,198.28856313680592
2023-08-23,2023-08-23,2023-08-23,AG2310,AG,-1,0,3979.0523889714814,3979.0523889714814,16,16,416807268883,416807268883,15,0,pre_1,open,190.9945146706311
2023-08-23,2023-08-23,2023-08-23,AG2310,AG,-1,1,3979.0523889714814,3979.0523889714814,16,16,416807268883,416807268883,15,0,pre_1,close,190.9945146706311
2023-08-24,2023-08-24,2023-08-24,AG2310,AG,1,0,4061.5560231128698,4061.5560231128698,16,16,416809289160,416809289160,15,0,pre_1,open,194.95468910941776
2023-08-24,2023-08-24,2023-08-24,AG2310,AG,1,1,4061.5560231128698,4061.5560231128698,16,16,416809289160,416809289160,15,0,pre_1,close,194.95468910941776
2023-08-24,2023-08-24,2023-08-24,A2311,A,-1,0,4979.271715062373,4979.271715062373,20,20,416811436445,416811436445,10,0,pre_1,open,199.17086860249492
2023-08-24,2023-08-24,2023-08-24,A2311,A,-1,1,4979.271715062373,4979.271715062373,20,20,416811436445,416811436445,10,0,pre_1,close,199.17086860249492
2023-08-25,2023-08-25,2023-08-25,AG2310,AG,-1,0,4084.629073338851,4084.629073338851,16,16,416813863688,416813863688,15,0,pre_1,open,196.06219552026485
2023-08-25,2023-08-25,2023-08-25,AG2310,AG,-1,1,4084.629073338851,4084.629073338851,16,16,416813863688,416813863688,15,0,pre_1,close,196.06219552026485
2023-08-28,2023-08-28,2023-08-28,A2311,A,1,0,5042.567541948759,5042.567541948759,19,19,416815717846,416815717846,10,0,pre_1,open,191.61756659405285
2023-08-28,2023-08-28,2023-08-28,A2311,A,1,1,5042.567541948759,5042.567541948759,19,19,416815717846,416815717846,10,0,pre_1,close,191.61756659405285
2023-08-28,2023-08-28,2023-08-28,AG2310,AG,-1,0,4085.3282566790326,4085.3282566790326,16,16,416817160517,416817160517,15,0,pre_1,open,196.09575632059358
2023-08-28,2023-08-28,2023-08-28,AG2310,AG,-1,1,4085.3282566790326,4085.3282566790326,16,16,416817160517,416817160517,15,0,pre_1,close,196.09575632059358
2023-08-29,2023-08-29,2023-08-29,A2311,A,1,0,5045.444624989049,5045.444624989049,19,19,416819917279,416819917279,10,0,pre_1,open,191.72689574958386
2023-08-29,2023-08-29,2023-08-29,A2311,A,1,1,5045.444624989049,5045.444624989049,19,19,416819917279,416819917279,10,0,pre_1,close,191.72689574958386
2023-08-30,2023-08-30,2023-08-30,A2311,A,-1,0,5015.71476690605,5015.71476690605,19,19,416821941404,416821941404,10,0,pre_1,open,190.5971611424299
2023-08-30,2023-08-30,2023-08-30,A2311,A,-1,1,5015.71476690605,5015.71476690605,19,19,416821941404,416821941404,10,0,pre_1,close,190.5971611424299
2023-08-31,2023-08-31,2023-08-31,A2311,A,-1,0,5058.871012510404,5058.871012510404,19,19,416823457503,416823457503,10,0,pre_1,open,192.23709847539536
2023-08-31,2023-08-31,2023-08-31,A2311,A,-1,1,5058.871012510404,5058.871012510404,19,19,416823457503,416823457503,10,0,pre_1,close,192.23709847539536
2023-09-01,2023-09-01,2023-09-01,A2311,A,-1,0,5076.133510752145,5076.133510752145,19,19,416825385251,416825385251,10,0,pre_1,open,192.89307340858153
2023-09-01,2023-09-01,2023-09-01,A2311,A,-1,1,5076.133510752145,5076.133510752145,19,19,416825385251,416825385251,10,0,pre_1,close,192.89307340858153
2023-09-04,2023-09-04,2023-09-04,A2311,A,-1,0,5075.174483072048,5075.174483072048,19,19,416827242875,416827242875,10,0,pre_1,open,192.85663035673784
2023-09-04,2023-09-04,2023-09-04,A2311,A,-1,1,5075.174483072048,5075.174483072048,19,19,416827242875,416827242875,10,0,pre_1,close,192.85663035673784
2023-09-04,2023-09-04,2023-09-04,AG2310,AG,1,0,4172.026990861507,4172.026990861507,15,15,416830584850,416830584850,15,0,pre_1,open,187.74121458876783
2023-09-04,2023-09-04,2023-09-04,AG2310,AG,1,1,4172.026990861507,4172.026990861507,15,15,416830584850,416830584850,15,0,pre_1,close,187.74121458876783
2023-09-05,2023-09-05,2023-09-05,A2311,A,-1,0,5035.8543481880815,5035.8543481880815,19,19,416834706069,416834706069,10,0,pre_1,open,191.36246523114713
2023-09-05,2023-09-05,2023-09-05,A2311,A,-1,1,5035.8543481880815,5035.8543481880815,19,19,416834706069,416834706069,10,0,pre_1,close,191.36246523114713
2023-09-06,2023-09-06,2023-09-06,A2311,A,1,0,5032.018237467694,5032.018237467694,19,19,416837105041,416837105041,10,0,pre_1,open,191.2166930237724
2023-09-06,2023-09-06,2023-09-06,A2311,A,1,1,5032.018237467694,5032.018237467694,19,19,416837105041,416837105041,10,0,pre_1,close,191.2166930237724
2023-09-08,2023-09-08,2023-09-08,AG2310,AG,-1,0,3999.328705836739,3999.328705836739,16,16,416840264335,416840264335,15,0,pre_1,open,191.96777788016348
2023-09-08,2023-09-08,2023-09-08,AG2310,AG,-1,1,3999.328705836739,3999.328705836739,16,16,416840264335,416840264335,15,0,pre_1,close,191.96777788016348
2023-09-11,2023-09-11,2023-09-11,A2311,A,1,0,4958.173106100244,4958.173106100244,20,20,416843351809,416843351809,10,0,pre_1,open,198.32692424400975
2023-09-11,2023-09-11,2023-09-11,A2311,A,1,1,4958.173106100244,4958.173106100244,20,20,416843351809,416843351809,10,0,pre_1,close,198.32692424400975
2023-09-11,2023-09-11,2023-09-11,AG2310,AG,-1,0,4004.922172558189,4004.922172558189,16,16,416846394318,416846394318,15,0,pre_1,open,192.23626428279306
2023-09-11,2023-09-11,2023-09-11,AG2310,AG,-1,1,4004.922172558189,4004.922172558189,16,16,416846394318,416846394318,15,0,pre_1,close,192.23626428279306
2023-09-12,2023-09-12,2023-09-12,AG2310,AG,-1,0,4055.96255639142,4055.96255639142,16,16,416848543395,416848543395,15,0,pre_1,open,194.68620270678815
2023-09-12,2023-09-12,2023-09-12,AG2310,AG,-1,1,4055.96255639142,4055.96255639142,16,16,416848543395,416848543395,15,0,pre_1,close,194.68620270678815
2023-09-12,2023-09-12,2023-09-12,A2311,A,1,0,4945.705746258986,4945.705746258986,20,20,416851293137,416851293137,10,0,pre_1,open,197.8282298503595
2023-09-12,2023-09-12,2023-09-12,A2311,A,1,1,4945.705746258986,4945.705746258986,20,20,416851293137,416851293137,10,0,pre_1,close,197.8282298503595
2023-09-13,2023-09-13,2023-09-13,A2311,A,-1,0,4952.418940019664,4952.418940019664,20,20,416853421337,416853421337,10,0,pre_1,open,198.09675760078656
2023-09-13,2023-09-13,2023-09-13,A2311,A,-1,1,4952.418940019664,4952.418940019664,20,20,416853421337,416853421337,10,0,pre_1,close,198.09675760078656
2023-09-13,2023-09-13,2023-09-13,AG2310,AG,1,0,4042.678072927976,4042.678072927976,16,16,416855799770,416855799770,15,0,pre_1,open,194.04854750054284
2023-09-13,2023-09-13,2023-09-13,AG2310,AG,1,1,4042.678072927976,4042.678072927976,16,16,416855799770,416855799770,15,0,pre_1,close,194.04854750054284
2023-09-14,2023-09-14,2023-09-14,A2311,A,-1,0,4915.975888175986,4915.975888175986,20,20,416858130306,416858130306,10,0,pre_1,open,196.63903552703945
2023-09-14,2023-09-14,2023-09-14,A2311,A,-1,1,4915.975888175986,4915.975888175986,20,20,416858130306,416858130306,10,0,pre_1,close,196.63903552703945
2023-09-14,2023-09-14,2023-09-14,AG2310,AG,-1,0,4062.2552064530514,4062.2552064530514,16,16,416860617634,416860617634,15,0,pre_1,open,194.98824990974646
2023-09-14,2023-09-14,2023-09-14,AG2310,AG,-1,1,4062.2552064530514,4062.2552064530514,16,16,416860617634,416860617634,15,0,pre_1,close,194.98824990974646
2023-09-15,2023-09-15,2023-09-15,A2311,A,1,0,4893.918251533761,4893.918251533761,20,20,416864581141,416864581141,10,0,pre_1,open,195.75673006135042
2023-09-15,2023-09-15,2023-09-15,A2311,A,1,1,4893.918251533761,4893.918251533761,20,20,416864581141,416864581141,10,0,pre_1,close,195.75673006135042
2023-09-15,2023-09-15,2023-09-15,AG2310,AG,-1,0,4124.482523729183,4124.482523729183,16,16,416866191274,416866191274,15,0,pre_1,open,197.97516113900082
2023-09-15,2023-09-15,2023-09-15,AG2310,AG,-1,1,4124.482523729183,4124.482523729183,16,16,416866191274,416866191274,15,0,pre_1,close,197.97516113900082
2023-09-18,2023-09-18,2023-09-18,A2311,A,1,0,4878.573808652213,4878.573808652213,20,20,416868264139,416868264139,10,0,pre_1,open,195.14295234608855
2023-09-18,2023-09-18,2023-09-18,A2311,A,1,1,4878.573808652213,4878.573808652213,20,20,416868264139,416868264139,10,0,pre_1,close,195.14295234608855
2023-09-18,2023-09-18,2023-09-18,AG2402,AG,-1,0,4124.520451127352,4124.520451127352,16,16,416870097625,416870097625,15,0,pre_1,open,197.9769816541129
2023-09-18,2023-09-18,2023-09-18,AG2402,AG,-1,1,4124.520451127352,4124.520451127352,16,16,416870097625,416870097625,15,0,pre_1,close,197.9769816541129
2023-09-19,2023-09-19,2023-09-19,A2311,A,-1,0,4890.082140813374,4890.082140813374,20,20,416874724310,416874724310,10,0,pre_1,open,195.60328563253498
2023-09-19,2023-09-19,2023-09-19,A2311,A,-1,1,4890.082140813374,4890.082140813374,20,20,416874724310,416874724310,10,0,pre_1,close,195.60328563253498
2023-09-20,2023-09-20,2023-09-20,AG2402,AG,1,0,4108.501543600178,4108.501543600178,16,16,416877130734,416877130734,15,0,pre_1,open,197.20807409280854
2023-09-20,2023-09-20,2023-09-20,AG2402,AG,1,1,4108.501543600178,4108.501543600178,16,16,416877130734,416877130734,15,0,pre_1,close,197.20807409280854
2023-09-20,2023-09-20,2023-09-20,A2311,A,-1,0,4867.065476491051,4867.065476491051,20,20,416880940934,416880940934,10,0,pre_1,open,194.68261905964206
2023-09-20,2023-09-20,2023-09-20,A2311,A,-1,1,4867.065476491051,4867.065476491051,20,20,416880940934,416880940934,10,0,pre_1,close,194.68261905964206
2023-09-21,2023-09-21,2023-09-21,A2311,A,-1,0,4916.934915856084,4916.934915856084,20,20,416883407562,416883407562,10,0,pre_1,open,196.6773966342434
2023-09-21,2023-09-21,2023-09-21,A2311,A,-1,1,4916.934915856084,4916.934915856084,20,20,416883407562,416883407562,10,0,pre_1,close,196.6773966342434
2023-09-22,2023-09-22,2023-09-22,AG2402,AG,-1,0,4068.106037662085,4068.106037662085,16,16,416886872651,416886872651,15,0,pre_1,open,195.26908980778006
2023-09-22,2023-09-22,2023-09-22,AG2402,AG,-1,1,4068.106037662085,4068.106037662085,16,16,416886872651,416886872651,15,0,pre_1,close,195.26908980778006
2023-09-22,2023-09-22,2023-09-22,A2311,A,-1,0,4903.508528334729,4903.508528334729,20,20,416889185252,416889185252,10,0,pre_1,open,196.14034113338917
2023-09-22,2023-09-22,2023-09-22,A2311,A,-1,1,4903.508528334729,4903.508528334729,20,20,416889185252,416889185252,10,0,pre_1,close,196.14034113338917
2023-09-25,2023-09-25,2023-09-25,A2311,A,1,0,4883.368947052697,4883.368947052697,20,20,416891695472,416891695472,10,0,pre_1,open,195.33475788210788
2023-09-25,2023-09-25,2023-09-25,A2311,A,1,1,4883.368947052697,4883.368947052697,20,20,416891695472,416891695472,10,0,pre_1,close,195.33475788210788
2023-09-26,2023-09-26,2023-09-26,AG2402,AG,-1,0,4138.449935933591,4138.449935933591,16,16,416894249682,416894249682,15,0,pre_1,open,198.6455969248124
2023-09-26,2023-09-26,2023-09-26,AG2402,AG,-1,1,4138.449935933591,4138.449935933591,16,16,416894249682,416894249682,15,0,pre_1,close,198.6455969248124
2023-09-27,2023-09-27,2023-09-27,A2311,A,1,0,4855.55714432989,4855.55714432989,20,20,416897377288,416897377288,10,0,pre_1,open,194.2222857731956
2023-09-27,2023-09-27,2023-09-27,A2311,A,1,1,4855.55714432989,4855.55714432989,20,20,416897377288,416897377288,10,0,pre_1,close,194.2222857731956
2023-09-27,2023-09-27,2023-09-27,AG2402,AG,1,0,4089.696739111755,4089.696739111755,16,16,416899616888,416899616888,15,0,pre_1,open,196.30544347736424
2023-09-27,2023-09-27,2023-09-27,AG2402,AG,1,1,4089.696739111755,4089.696739111755,16,16,416899616888,416899616888,15,0,pre_1,close,196.30544347736424
2023-09-28,2023-09-28,2023-09-28,A2311,A,-1,0,4865.147421130859,4865.147421130859,20,20,416901163693,416901163693,10,0,pre_1,open,194.60589684523435
2023-09-28,2023-09-28,2023-09-28,A2311,A,-1,1,4865.147421130859,4865.147421130859,20,20,416901163693,416901163693,10,0,pre_1,close,194.60589684523435
2023-10-10,2023-10-10,2023-10-10,AG2402,AG,-1,0,3939.2583032043744,3939.2583032043744,16,16,416903603991,416903603991,15,0,pre_1,open,189.08439855380996
2023-10-10,2023-10-10,2023-10-10,AG2402,AG,-1,1,3939.2583032043744,3939.2583032043744,16,16,416903603991,416903603991,15,0,pre_1,close,189.08439855380996
2023-10-10,2023-10-10,2023-10-10,A2311,A,1,0,4870.901587211439,4870.901587211439,20,20,416907361430,416907361430,10,0,pre_1,open,194.83606348845757
2023-10-10,2023-10-10,2023-10-10,A2311,A,1,1,4870.901587211439,4870.901587211439,20,20,416907361430,416907361430,10,0,pre_1,close,194.83606348845757
2023-10-11,2023-10-11,2023-10-11,AG2402,AG,-1,0,3929.507663840007,3929.507663840007,16,16,416910898730,416910898730,15,0,pre_1,open,188.61636786432035
2023-10-11,2023-10-11,2023-10-11,AG2402,AG,-1,1,3929.507663840007,3929.507663840007,16,16,416910898730,416910898730,15,0,pre_1,close,188.61636786432035
2023-10-12,2023-10-12,2023-10-12,A2311,A,-1,0,4868.983531851245,4868.983531851245,20,20,416913800956,416913800956,10,0,pre_1,open,194.75934127404983
2023-10-12,2023-10-12,2023-10-12,A2311,A,-1,1,4868.983531851245,4868.983531851245,20,20,416913800956,416913800956,10,0,pre_1,close,194.75934127404983
2023-10-12,2023-10-12,2023-10-12,AG2402,AG,-1,0,3953.1877880106135,3953.1877880106135,16,16,416915828386,416915828386,15,0,pre_1,open,189.75301382450945
2023-10-12,2023-10-12,2023-10-12,AG2402,AG,-1,1,3953.1877880106135,3953.1877880106135,16,16,416915828386,416915828386,15,0,pre_1,close,189.75301382450945
2023-10-13,2023-10-13,2023-10-13,AG2402,AG,1,0,3965.724324336228,3965.724324336228,16,16,416920309599,416920309599,15,0,pre_1,open,190.35476756813895
2023-10-13,2023-10-13,2023-10-13,AG2402,AG,1,1,3965.724324336228,3965.724324336228,16,16,416920309599,416920309599,15,0,pre_1,close,190.35476756813895
2023-10-13,2023-10-13,2023-10-13,A2311,A,1,0,4856.516172009988,4856.516172009988,20,20,416923029646,416923029646,10,0,pre_1,open,194.2606468803995
2023-10-13,2023-10-13,2023-10-13,A2311,A,1,1,4856.516172009988,4856.516172009988,20,20,416923029646,416923029646,10,0,pre_1,close,194.2606468803995
2023-10-16,2023-10-16,2023-10-16,AG2402,AG,1,0,4045.1223877317902,4045.1223877317902,16,16,416926627768,416926627768,15,0,pre_1,open,194.16587461112593
2023-10-16,2023-10-16,2023-10-16,AG2402,AG,1,1,4045.1223877317902,4045.1223877317902,16,16,416926627768,416926627768,15,0,pre_1,close,194.16587461112593
