,date,profit,model_flag,fee,long_fee,short_fee,profit_all,profit_float,rate,sum_profit,sum_rate,sum_long_profit,sum_short_profit
271,2023-02-20,0,pre_1,96163.93939636974,47300.09448469956,48863.8449116699,-60860.75229032874,35303.187106041,-0.6086075229032928,-9238572.111564131,-92.38572111564132,-6899128.657818054,-2339443.4537460622
272,2023-02-21,0,pre_1,68291.89548094303,36046.9458182196,32244.949662723477,3973984.7510475446,4042276.6465284876,39.739847510475435,-5264587.360516587,-52.645873605165875,-2697892.3510196367,-2566695.009496929
273,2023-02-22,0,pre_1,100936.72882999081,48150.41431700458,52786.31451298617,147811.93948633855,248748.66831632936,1.4781193948633753,-5116775.4210302485,-51.16775421030248,-2570703.0440570735,-2546072.376973154
274,2023-02-23,0,pre_1,91516.53623326284,59363.55496308852,32152.981270174292,-4540558.119668917,-4449041.583435654,-45.40558119668917,-9657333.540699165,-96.57333540699166,-7047622.665746564,-2609710.874952581
275,2023-02-24,0,pre_1,99423.01020149363,58494.70026954609,40928.30993194768,-64147.54449298985,35275.465708503776,-0.6414754449298954,-9721481.085192155,-97.21481085192156,-7061025.072175884,-2660456.01301625
276,2023-02-27,0,pre_1,96377.79104560819,64557.611917159214,31820.179128448995,4106122.408336101,4202500.199381709,41.06122408336101,-5615358.676856054,-56.15358676856054,-3086475.1589602837,-2528883.5178957535
277,2023-02-28,0,pre_1,91633.99536062517,46119.817572623564,45514.17778800176,-4238299.6182184,-4146665.622857774,-42.382996182183994,-9853658.295074454,-98.53658295074453,-7291261.213048643,-2562397.0820257934
278,2023-03-01,0,pre_1,90844.45647018598,36584.27906089995,54260.177409286334,-82865.5064770287,7978.949993157274,-0.8286550647702784,-9936523.801551482,-99.3652380155148,-7253890.058149297,-2682633.7434021705
279,2023-03-02,0,pre_1,114990.16519451755,54386.55898278089,60603.60621173679,-57928.10910324405,57062.0560912735,-0.5792810910324353,-9994451.910654726,-99.94451910654726,-7278324.271995741,-2716127.6386589683
280,2023-03-03,0,pre_1,101632.02716156289,44924.057596369224,56707.96956519309,-75491.62501078844,26140.402150774455,-0.7549162501078843,-10069943.535665514,-100.69943535665513,-7260296.632559688,-2809646.9031058075
281,2023-03-06,0,pre_1,91915.5857439503,46085.17992227226,45830.405821677756,-7908.7801640910475,84006.80557985925,-0.07908780164090912,-10077852.315829605,-100.77852315829605,-7331932.667222749,-2745919.6486068456
282,2023-03-07,0,pre_1,78575.4502557598,43078.496850307754,35496.953405451975,-111217.06659207321,-32641.616336313415,-1.1121706659207309,-10189069.382421678,-101.89069382421678,-7373627.595785576,-2815441.786636091
283,2023-03-08,0,pre_1,84984.37172895826,48993.272166468145,35991.09956249005,19993.36530303264,104977.7370319909,0.1999336530303264,-10169076.017118646,-101.69076017118645,-7634021.47497637,-2535054.5421422673
284,2023-03-09,0,pre_1,85013.20255061584,42103.39753908121,42909.8050115345,-119235.45090697934,-34222.2483563635,-1.192354509069793,-10288311.468025625,-102.88311468025624,-7700801.959347946,-2587509.508677671
285,2023-03-10,0,pre_1,90276.9587032401,47686.668842178755,42590.2898610615,3829800.9679158404,3920077.9266190804,38.2980096791584,-6458510.500109784,-64.58510500109784,-3867106.1608699067,-2591404.339239868
286,2023-03-13,0,pre_1,92256.96371583108,47859.09545588977,44397.86825994122,-3779289.1294739763,-3687032.165758145,-37.792891294739775,-10237799.629583761,-102.37799629583762,-7598234.345564238,-2639565.2840195135
287,2023-03-14,0,pre_1,109020.7949903464,58438.40622864931,50582.38876169634,393270.09037454124,502290.88536488765,3.932700903745401,-9844529.53920922,-98.4452953920922,-7169704.770901178,-2674824.7683080304
288,2023-03-15,0,pre_1,73157.08048623042,47807.36685941438,25349.713626815985,-147725.5084036181,-74568.42791738767,-1.4772550840361776,-9992255.047612838,-99.92255047612838,-7292669.766528673,-2699585.281084152
289,2023-03-16,0,pre_1,101089.9157678864,62802.740459601126,38287.175308285194,-270092.6183718559,-169002.7026039695,-2.700926183718555,-10262347.665984694,-102.62347665984694,-7715857.856805738,-2546489.8091789326
290,2023-03-17,0,pre_1,100414.30375629327,48599.83916461713,51814.46459167615,-157619.82754871872,-57205.52379242546,-1.576198275487184,-10419967.493533412,-104.19967493533413,-7755140.530553387,-2664826.962980016
291,2023-03-20,0,pre_1,103768.26683397335,48880.1330470978,54888.13378687534,4501136.3687875755,4604904.635621549,45.01136368787575,-5918831.1247458365,-59.18831124745836,-3405301.1406704895,-2513529.9840753293
292,2023-03-21,0,pre_1,108548.05034211755,64663.68667695012,43884.36366516734,-4002485.229578902,-3893937.1792367846,-40.02485229578902,-9921316.35432474,-99.21316354324739,-7392573.644633773,-2528742.709690947
293,2023-03-22,0,pre_1,85826.28627112924,45604.66174608031,40221.624525049105,13946.061918193067,99772.3481893223,0.1394606191819303,-9907370.292406546,-99.07370292406546,-7340291.118500547,-2567079.173905982
294,2023-03-23,0,pre_1,85605.42235943307,35099.71518943787,50505.70716999502,3898747.205590842,3984352.627950275,38.98747205590843,-6008623.086815704,-60.08623086815703,-3461713.9210307947,-2546909.1657848847
295,2023-03-24,0,pre_1,128816.42332602029,66063.53528316542,62752.88804285486,4012946.2476422936,4141762.6709683137,40.12946247642293,-1995676.83917341,-19.9567683917341,-3306186.585256107,1310509.7460827208
296,2023-03-27,0,pre_1,130570.67414463218,79697.06298799401,50873.611156638566,-8535124.745476611,-8404554.071331978,-85.35124745476611,-10530801.584650021,-105.3080158465002,-7761464.823834523,-2769336.760815465
297,2023-03-28,0,pre_1,79626.17297163188,31781.357916302848,47844.81505532892,-181467.9512942282,-101841.7783225963,-1.8146795129422855,-10712269.53594425,-107.1226953594425,-7819629.602033606,-2892639.9339106088
298,2023-03-29,0,pre_1,94596.04357432979,51952.831511382516,42643.212062947234,4213327.308066935,4307923.351641265,42.13327308066934,-6498942.227877314,-64.98942227877313,-3643605.5183835286,-2855336.7094937502
299,2023-03-30,0,pre_1,113564.8866853832,59235.41808103732,54329.46860434618,-3975927.5917089167,-3862362.7050235337,-39.75927591708918,-10474869.81958623,-104.7486981958623,-7612828.075293542,-2862041.744292656
300,2023-03-31,0,pre_1,95940.11314573721,32433.214420326858,63506.89872541033,7981.964621831052,103922.07776756826,0.07981964621830429,-10466887.8549644,-104.66887854964399,-7560902.042957515,-2905985.812006856
301,2023-04-03,0,pre_1,104808.86468545336,51145.11196643513,53663.75271901825,-566127.5028046815,-461318.6381192282,-5.66127502804682,-11033015.357769081,-110.33015357769081,-7862730.758286845,-3170284.599482207
302,2023-04-04,0,pre_1,99361.84807038493,49609.430534896055,49752.417535489585,4222767.443965324,4322129.292035709,42.22767443965323,-6810247.913803757,-68.10247913803758,-3708352.8454032256,-3101895.0684005097
303,2023-04-06,0,pre_1,74648.87206894449,39728.42362088935,34920.44844805531,-4110728.540533214,-4036079.6684642695,-41.10728540533214,-10920976.454336971,-109.2097645433697,-7844764.484685586,-3076211.9696513633
304,2023-04-07,0,pre_1,91404.78999219087,46941.45594794545,44463.33404424545,-168420.85303436161,-77016.06304217076,-1.6842085303436227,-11089397.307371333,-110.89397307371334,-7843706.8768112855,-3245690.430560027
305,2023-04-10,0,pre_1,114021.4623496172,67909.18572166744,46112.276627949264,-176765.84029631288,-62744.377946695684,-1.7676584029631348,-11266163.147667646,-112.66163147667648,-8061240.198804637,-3204922.9488629904
306,2023-04-11,0,pre_1,69522.89964259617,32513.384083860394,37009.515558735824,-43828.13067110725,25694.76897148892,-0.4382813067110858,-11309991.278338755,-113.09991278338755,-7994681.942387325,-3315309.3359514107
307,2023-04-12,0,pre_1,82504.056061908,43268.40461897729,39235.651442930655,4098226.465764011,4180730.521825919,40.9822646576401,-7211764.812574744,-72.11764812574744,-3827872.587332578,-3383892.2252421584
308,2023-04-13,0,pre_1,89377.29943195784,51431.25473919893,37946.04469275891,-3769614.722407701,-3680237.422975743,-37.696147224077,-10981379.534982445,-109.81379534982445,-7717979.358574931,-3263400.176407509
309,2023-04-14,0,pre_1,86445.59889189206,35584.24428719061,50861.35460470143,4203493.69467851,4289939.293570402,42.03493694678511,-6777885.840303935,-67.77885840303935,-3442864.656781533,-3335021.1835223855
310,2023-04-17,0,pre_1,103659.5913485817,59002.01592954842,44657.575419033325,-4174264.8024318493,-4070605.211083268,-41.7426480243185,-10952150.642735785,-109.52150642735785,-7592467.210342284,-3359683.4323934834
311,2023-04-18,0,pre_1,92804.97467844794,45521.36207880612,47283.61259964165,-169899.87746001658,-77094.90278156864,-1.6989987746001578,-11122050.5201958,-111.220505201958,-7627179.962527942,-3494870.557667845
312,2023-04-19,0,pre_1,88258.71615453727,45287.3652352813,42971.35091925593,7865491.965965197,7953750.682119735,78.65491965965197,-3256558.5542306034,-32.56558554230603,-3681183.663171558,424625.10894096596
313,2023-04-20,0,pre_1,75749.72876007976,44112.06818367383,31637.660576405753,-8216280.881203232,-8140531.152443153,-82.16280881203232,-11472839.435433835,-114.72839435433835,-7880097.451599078,-3592741.9838347263
314,2023-04-21,0,pre_1,86488.92671359584,52973.38191871923,33515.54479487622,-580492.5060022133,-494003.57928861753,-5.804925060022137,-12053331.941436049,-120.53331941436048,-8464986.208142143,-3588345.7332938765
315,2023-04-24,0,pre_1,124002.26629389224,80362.59993094175,43639.66636295041,3919682.852651074,4043685.1189449662,39.19682852651074,-8133649.088784974,-81.33649088784975,-4444267.7686069645,-3689381.320177976
316,2023-04-25,0,pre_1,103778.17488821282,57426.33924661624,46351.83564159639,-4183559.658134105,-4079781.4832458925,-41.83559658134105,-12317208.746919079,-123.1720874691908,-8463619.16949835,-3853589.5774206957
317,2023-04-26,0,pre_1,76294.16771605739,40889.35336110602,35404.81435495125,-83829.1831908726,-7535.015474815205,-0.8382918319087329,-12401037.930109952,-124.0103793010995,-8556973.340397999,-3844064.589711917
318,2023-04-27,0,pre_1,92741.98968333875,44806.94493771676,47935.04474562199,7589.794258147987,100331.78394148673,0.07589794258147098,-12393448.135851804,-123.93448135851803,-8710644.210207012,-3682803.925644756
319,2023-04-28,0,pre_1,108293.39179635982,53623.323705669245,54670.068090690576,-246481.52205415815,-138188.13025779833,-2.464815220541583,-12639929.657905962,-126.39929657905962,-8916295.019712167,-3723634.6381937573
320,2023-05-04,0,pre_1,94478.10080721171,54600.3457928881,39877.755014323346,3955956.1003632653,4050434.201170477,39.55956100363265,-8683973.557542697,-86.83973557542697,-4657269.841728459,-4026703.7158142095
321,2023-05-05,0,pre_1,72741.1137514411,32896.97000656515,39844.14374487603,-4347348.023642105,-4274606.909890664,-43.47348023642105,-13031321.5811848,-130.313215811848,-8851937.970358709,-4179383.610826075
322,2023-05-08,0,pre_1,78998.52480113693,30176.636121700238,48821.88867943653,-588327.8770059944,-509329.3522048575,-5.883278770059941,-13619649.458190795,-136.19649458190796,-8913653.845232444,-4705995.612958332
323,2023-05-09,0,pre_1,69018.04112796472,43743.333265045345,25274.707862919353,3934631.020893192,4003649.062021157,39.34631020893191,-9685018.437297603,-96.85018437297603,-5055663.880785909,-4629354.556511673
324,2023-05-10,0,pre_1,99311.2998996355,56762.84015597984,42548.45974365556,-42227.473429567566,57083.826470067936,-0.4222747342956801,-9727245.910727171,-97.27245910727171,-5120164.364895423,-4607081.545831726
325,2023-05-11,0,pre_1,83998.95802301102,50156.84022813174,33842.117794879174,-259896.20986437702,-175897.251841366,-2.5989620986437645,-9987142.120591547,-99.87142120591548,-5441235.791826161,-4545906.328765365
326,2023-05-12,0,pre_1,92883.56556019459,53858.83978138473,39024.72577880993,-378671.4814500422,-285787.9158898476,-3.7867148145004137,-10365813.60204159,-103.6581360204159,-5920858.262194584,-4444955.3398469845
327,2023-05-15,0,pre_1,101650.2338137545,56043.8821492272,45606.35166452726,32475.750690482106,134125.9845042366,0.32475750690481586,-10333337.851351107,-103.33337851351108,-5950099.1568518765,-4383238.6944992095
328,2023-05-16,0,pre_1,89967.3814438607,42932.903002414496,47034.478441446365,3995746.6242422494,4085714.00568611,39.95746624242249,-6337591.227108857,-63.375912271088566,-6185047.691931921,-152543.53517691512
329,2023-05-17,0,pre_1,94202.75842041221,45806.771599876825,48395.98682053551,-8509379.018645173,-8415176.260224761,-85.09379018645174,-14846970.24575403,-148.4697024575403,-10377636.66342128,-4469333.5823327135
330,2023-05-18,0,pre_1,101334.91480693237,44356.12664188777,56978.78816504469,4240475.029500827,4341809.944307759,42.40475029500828,-10606495.216253202,-106.06495216253202,-6090059.65882474,-4516435.557428424
331,2023-05-19,0,pre_1,95357.01208374022,53237.72224582326,42119.28983791697,-4292973.882353436,-4197616.870269696,-42.92973882353436,-14899469.098606639,-148.9946909860664,-10371556.921585763,-4527912.177020847
332,2023-05-22,0,pre_1,100558.57584232396,65972.21652782637,34586.359314498375,3860039.9423824027,3960598.518224727,38.60039942382403,-11039429.156224236,-110.39429156224236,-6437705.86270803,-4601723.293516175
333,2023-05-23,0,pre_1,100002.55614217224,57584.10834349869,42418.44779867374,-238136.95923746703,-138134.40309529478,-2.3813695923746714,-11277566.115461703,-112.77566115461704,-6650473.317696377,-4627092.797765295
334,2023-05-24,0,pre_1,90571.47227214278,48866.52410172798,41704.948170414886,-4457950.986407501,-4367379.514135358,-44.57950986407501,-15735517.101869203,-157.35517101869203,-11013654.038986128,-4721863.062883046
335,2023-05-25,0,pre_1,106720.10931557168,58330.996433291366,48389.11288228007,-58386.788018230145,48333.321297341536,-0.5838678801822983,-15793903.889887433,-157.93903889887434,-11133551.15479128,-4660352.735096126
336,2023-05-26,0,pre_1,80139.24408442639,35150.62517020202,44988.61891422441,-393849.98708752997,-313710.7430031036,-3.9384998708752894,-16187753.876974963,-161.8775387697496,-11261313.70823927,-4926440.168735666
337,2023-05-29,0,pre_1,74196.94144577808,25557.773636764312,48639.16780901377,29357.507813316348,103554.44925909443,0.2935750781331681,-16158396.369161647,-161.58396369161647,-11145669.58980234,-5012726.779359281
338,2023-05-30,0,pre_1,103563.363545036,58531.38798420449,45031.97556083121,-177161.22008818353,-73597.85654314751,-1.7716122008818336,-16335557.58924983,-163.3555758924983,-11275995.557640921,-5059562.0316088805
339,2023-05-31,0,pre_1,127826.95118664282,68747.53754880471,59079.413637837664,8071960.239251104,8199787.190437747,80.71960239251104,-8263597.3499987265,-82.63597349998726,-7365429.079766262,-898168.2702324339
340,2023-06-01,0,pre_1,77027.5918718715,26406.386707925525,50621.205163946084,-8637133.721162416,-8560106.129290545,-86.37133721162415,-16900731.071161143,-169.00731071161144,-11444599.83834767,-5456131.232813435
341,2023-06-02,0,pre_1,82456.30215818518,37272.215134913924,45184.087023271044,4215874.909311081,4298331.211469267,42.15874909311081,-12684856.161850061,-126.84856161850063,-7022683.321622144,-5662172.840227879
342,2023-06-05,0,pre_1,101594.75024647955,60220.6690917385,41374.08115474129,-257796.44020043852,-156201.68995395896,-2.5779644020043846,-12942652.6020505,-129.426526020505,-7193079.725729851,-5749572.876320611
343,2023-06-06,0,pre_1,93060.01406596808,43970.848865840446,49089.16520012806,157120.385533793,250180.3995997611,1.5712038553379326,-12785532.216516707,-127.85532216516708,-7094308.724769501,-5691223.491747169
344,2023-06-07,0,pre_1,92207.71438735894,50513.78738453774,41693.92700282151,-3883638.8598559527,-3791431.1454685936,-38.83638859855952,-16669171.07637266,-166.6917107637266,-10993892.28821785,-5675278.788154772
345,2023-06-08,0,pre_1,101616.24124504667,40475.668856354874,61140.57238869158,225751.47638066928,327367.71762571594,2.2575147638066895,-16443419.599991992,-164.4341959999199,-10807284.975829173,-5636134.624162778
346,2023-06-09,0,pre_1,86665.98470524512,32732.018513758983,53933.96619148638,-95202.49855013614,-8536.513844891017,-0.9520249855013541,-16538622.098542128,-165.3862209854213,-10467788.007564122,-6070834.090977966
347,2023-06-12,0,pre_1,104317.40192412701,54118.29694288361,50199.10498124364,-126004.39443284887,-21686.99250872185,-1.2600439443284817,-16664626.492974976,-166.64626492974978,-10758861.8652216,-5905764.62775334
348,2023-06-13,0,pre_1,66940.46663495718,33342.29770636718,33598.16892858993,-196375.3116751582,-129434.84504020102,-1.9637531167515765,-16861001.804650135,-168.61001804650135,-10710241.946964962,-6150759.857685135
349,2023-06-14,0,pre_1,84325.41828738298,33804.154269816805,50521.26401756615,-151990.71998485873,-67665.30169747575,-1.5199071998485914,-17012992.524634995,-170.12992524634996,-10709531.515875427,-6303461.008759531
350,2023-06-15,0,pre_1,106389.11438304049,52448.33170424488,53940.78267879545,3809542.445153765,3915931.5595368054,38.09542445153766,-13203450.07948123,-132.0345007948123,-6814025.098366298,-6389424.981114887
351,2023-06-16,0,pre_1,106859.2762379908,39136.04211577677,67723.23412221407,-4181696.4835600494,-4074837.2073220587,-41.8169648356005,-17385146.563041277,-173.85146563041278,-10662243.305358872,-6722903.257682367
352,2023-06-19,0,pre_1,100257.45853034026,53647.73424184413,46609.724288496065,208493.46759497412,308750.9261253144,2.0849346759497456,-17176653.095446303,-171.76653095446304,-10623669.470203929,-6552983.625242331
353,2023-06-20,0,pre_1,105294.74209580211,44194.72510926922,61100.01698653311,99113.26742380836,204408.00951961047,0.9911326742380933,-17077539.828022495,-170.77539828022495,-10573999.82104194,-6503540.00698051
354,2023-06-21,0,pre_1,117109.38776712121,61846.6966700524,55262.69109706859,-50258.175403828136,66851.21236329307,-0.5025817540382782,-17127798.003426325,-171.27798003426324,-10759618.820720127,-6368179.182706148
355,2023-06-26,0,pre_1,74486.33793088484,43992.39959283109,30493.938338053693,3581042.669244168,3655529.0071750525,35.81042669244168,-13546755.334182156,-135.46755334182157,-7220080.605150097,-6326674.729032005
356,2023-06-27,0,pre_1,97865.94118542876,42281.77375490578,55584.16743052302,-4338843.017873115,-4240977.076687686,-43.388430178731156,-17885598.35205527,-178.85598352055268,-11471646.966228988,-6413951.385826226
357,2023-06-28,0,pre_1,106815.28847085992,61822.03604851662,44993.25242234349,8319775.959488205,8426591.247959064,83.19775959488204,-9565822.392567065,-95.65822392567065,-7340581.024264762,-2225241.368302231
358,2023-06-29,0,pre_1,103430.97532737051,46753.253303533136,56677.722023837625,-8546792.791082662,-8443361.81575529,-85.46792791082662,-18112615.183649726,-181.12615183649729,-11586501.871726751,-6526113.3119228985
359,2023-06-30,0,pre_1,100430.54838973295,35926.55598282635,64503.99240690706,-158834.399732329,-58403.851342596055,-1.5883439973232938,-18271449.583382055,-182.71449583382056,-11672921.898016918,-6598527.685365063
360,2023-07-03,0,pre_1,96416.53521944574,35273.48449539445,61143.05072405136,-204639.73655166826,-108223.20133222251,-2.0463973655166834,-18476089.319933724,-184.76089319933723,-11607076.832716012,-6869012.487217637
361,2023-07-04,0,pre_1,78645.5012033331,48668.82659248481,29976.67461084815,257473.42185462452,336118.9230579576,2.5747342185462374,-18218615.898079097,-182.186158980791,-11259631.143509824,-6958984.754569205
362,2023-07-05,0,pre_1,108909.09673595229,53281.0766376595,55628.02009829272,8140943.397194793,8249852.493930746,81.40943397194795,-10077672.500884304,-100.77672500884304,-7390888.592334256,-2686783.9085499793
363,2023-07-06,0,pre_1,111707.07302082305,56782.60227361509,54924.470747207655,-4390688.493153278,-4278981.4201324545,-43.90688493153277,-14468360.994037582,-144.68360994037582,-7356289.589194212,-7112071.404843318
364,2023-07-07,0,pre_1,92373.82575004971,46288.619733651,46085.20601639888,-60117.733758841816,32256.091991207893,-0.6011773375884211,-14528478.727796424,-145.28478727796423,-7383667.28811683,-7144811.439679542
365,2023-07-10,0,pre_1,83382.99907127708,45020.27302522366,38362.726046053605,-4051270.541036734,-3967887.5419654567,-40.512705410367346,-18579749.268833157,-185.79749268833157,-11299893.447570158,-7279855.821262952
366,2023-07-11,0,pre_1,93803.45531124764,39223.35928691135,54580.09602433645,3783575.878281558,3877379.3335928055,37.835758782815574,-14796173.390551599,-147.96173390551598,-7306450.70710147,-7489722.683450082
367,2023-07-12,0,pre_1,80341.96187668642,38425.61731104638,41916.34456564,-3988441.852829528,-3908099.890952842,-39.884418528295285,-18784615.243381128,-187.84615243381126,-11239390.802621026,-7545224.440760056
368,2023-07-13,0,pre_1,101108.32296396638,46820.199395336094,54288.12356862995,4247197.866858263,4348306.189822229,42.471978668582636,-14537417.376522865,-145.37417376522865,-6808137.090597021,-7729280.285925793
369,2023-07-14,0,pre_1,86131.09488555188,36785.150072915225,49345.94481263657,-4310904.616856303,-4224773.521970751,-43.109046168563026,-18848321.99337917,-188.48321993379167,-10875449.070272323,-7972872.923106783
370,2023-07-17,0,pre_1,91511.78180005423,49343.08147657264,42168.7003234815,-132419.3560397801,-40907.574239725865,-1.3241935603977906,-18980741.34941895,-189.8074134941895,-11057974.87852501,-7922766.470893876
371,2023-07-18,0,pre_1,95268.03610784042,48959.7137926965,46308.32231514395,-28061.235741527693,67206.80036631273,-0.28061235741527746,-19008802.585160475,-190.08802585160475,-10998889.023951035,-8009913.561209368
372,2023-07-19,0,pre_1,81201.19833930013,37756.94129561237,43444.25704368761,220531.4516998923,301732.6500391924,2.205314516998924,-18788271.13346058,-187.8827113346058,-10655535.997670978,-8132735.135789531
373,2023-07-20,0,pre_1,79184.89039694762,36858.32438235002,42326.56601459777,106886.99287334536,186071.88327029298,1.0688699287334513,-18681384.140587237,-186.81384140587238,-10533331.503905298,-8148052.636681865
374,2023-07-21,0,pre_1,97594.90500674506,64598.214941989405,32996.69006475562,61938.06950934428,159532.97451608934,0.6193806950934411,-18619446.07107789,-186.1944607107789,-10480921.303979753,-8138524.767098078
375,2023-07-24,0,pre_1,103267.11000082019,56204.81225618714,47062.29774463284,15409.42712074831,118676.5371215685,0.15409427120749442,-18604036.64395714,-186.04036643957141,-10559057.184927648,-8044979.459029433
376,2023-07-25,0,pre_1,81781.64889201609,38818.394589995216,42963.254302020825,-169803.31389512675,-88021.66500311065,-1.6980331389512715,-18773839.957852267,-187.73839957852266,-10557665.135145424,-8216174.822706781
377,2023-07-26,0,pre_1,83517.47154473334,28987.70577523443,54529.76576949877,-211521.7530906607,-128004.28154592736,-2.11521753090661,-18985361.710942928,-189.85361710942928,-10512145.32883772,-8473216.382105144
378,2023-07-27,0,pre_1,118181.17181402346,67962.0818374062,50219.08997661729,4269918.875578692,4388100.047392716,42.699188755786935,-14715442.835364236,-147.15442835364237,-6225026.46764174,-8490416.367722431
379,2023-07-28,0,pre_1,104508.47292656034,58525.03141817501,45983.4415083854,-4227877.276492392,-4123368.803565831,-42.27877276492392,-18943320.11185663,-189.4332011185663,-10532745.52117432,-8410574.590682244
380,2023-07-31,0,pre_1,100062.36573064912,55685.36902493764,44376.99670571123,-145725.33677170717,-45662.97104105804,-1.4572533677170818,-19089045.448628336,-190.89045448628337,-10581249.879857631,-8507795.568770636
381,2023-08-01,0,pre_1,85636.20114645557,35979.67481105927,49656.52633539646,4217760.975480093,4303397.176626548,42.17760975480094,-14871284.473148244,-148.71284473148242,-6188415.632611936,-8682868.840536237
382,2023-08-02,0,pre_1,101351.51759735304,55571.88096496579,45779.6366323872,-4257044.041016881,-4155692.5234195287,-42.57044041016881,-19128328.514165126,-191.28328514165128,-10348030.2622093,-8780298.251955755
383,2023-08-03,0,pre_1,90762.00330273583,57192.84330700588,33569.15999573013,3655725.9107836746,3746487.9140864103,36.557259107836735,-15472602.603381451,-154.72602603381452,-6804008.640266085,-8668593.963115292
384,2023-08-04,0,pre_1,99764.88464825199,44243.26897360041,55521.61567465169,3777978.0141312485,3877742.8987795003,37.77978014131247,-11694624.589250203,-116.94624589250205,-6839675.260522803,-4854949.328727325
385,2023-08-07,0,pre_1,100222.57079303077,50763.971060665084,49458.5997323654,-3884414.3985908637,-3784191.827797833,-38.844143985908644,-15579038.987841066,-155.79038987841068,-6752593.865180879,-8826445.122660115
386,2023-08-08,0,pre_1,82181.28783994858,46830.456793915924,35350.83104603278,-4088071.188525504,-4005889.9006855553,-40.88071188525504,-19667110.17636657,-196.67110176366572,-10824133.915655196,-8842976.260711305
387,2023-08-09,0,pre_1,85582.66925164733,37122.04622765198,48460.62302399533,-264758.57159491186,-179175.90234326452,-2.64758571594913,-19931868.747961484,-199.31868747961485,-10839416.204389976,-9092452.543571435
388,2023-08-10,0,pre_1,80278.38688816901,50034.119015341355,30244.267872827702,3955235.090445867,4035513.477334036,39.55235090445868,-15976633.657515617,-159.76633657515617,-6962982.933754243,-9013650.723761303
389,2023-08-11,0,pre_1,102064.62354479978,49757.02380301661,52307.5997417834,-3914562.6329328753,-3812498.0093880757,-39.145626329328756,-19891196.290448494,-198.91196290448494,-10838910.604189534,-9052285.686258886
390,2023-08-14,0,pre_1,90346.344284818,53106.474601062866,37239.86968375512,-50143.51623401625,40202.82805080175,-0.5014351623401581,-19941339.806682512,-199.41339806682512,-10960086.670450242,-8981253.136232197
391,2023-08-15,0,pre_1,90692.73944691752,40711.543484690366,49981.19596222743,-100907.4818172171,-10214.742370299587,-1.0090748181721731,-20042247.288499728,-200.42247288499732,-10873984.242352521,-9168263.046147129
392,2023-08-16,0,pre_1,89113.43643469132,49219.67641035368,39893.76002433763,-102617.61250089257,-13504.176066201257,-1.0261761250089263,-20144864.90100062,-201.44864901000616,-10935837.760859948,-9209027.140140595
393,2023-08-17,0,pre_1,109935.42138023005,57982.89810652746,51952.52327370251,-90113.79192884947,19821.629451380573,-0.9011379192884972,-20234978.69292947,-202.34978692929468,-10776202.474621203,-9458776.218308195
394,2023-08-18,0,pre_1,109300.59854500658,48116.93728327712,61183.66126172971,7685847.4300928535,7795148.02863786,76.85847430092853,-12549131.262836616,-125.49131262836617,-6879910.991971729,-5669220.270864821
395,2023-08-21,0,pre_1,87396.22333187622,41732.7821130448,45663.44121883151,-8208206.472296838,-8120810.248964962,-82.08206472296837,-20757337.735133454,-207.57337735133456,-10793923.259164587,-9963414.4759688
396,2023-08-22,0,pre_1,104469.08100095177,50642.754622924855,53826.326378027006,96942.24908485469,201411.33008580646,0.9694224908485483,-20660395.486048598,-206.60395486048597,-10740408.746757261,-9919986.739291273
397,2023-08-23,0,pre_1,74685.2657270763,24017.886002286876,50667.37972478941,120876.50516737852,195561.77089445482,1.208765051673777,-20539518.980881218,-205.39518980881218,-10553592.935492784,-9985926.045388373
398,2023-08-24,0,pre_1,69849.548456673,36361.17071337575,33488.3777432973,4150523.2313392307,4220372.779795904,41.50523231339231,-16388995.749541987,-163.88995749541988,-6255863.026103632,-10133132.72343829
399,2023-08-25,0,pre_1,91047.20006378736,53272.552711844975,37774.64735194242,-4132702.903695416,-4041655.703631629,-41.32702903695416,-20521698.653237402,-205.21698653237402,-10312823.437863879,-10208875.215373458
400,2023-08-28,0,pre_1,136941.8442712529,71927.79973639968,65014.04453485304,-104688.54989481685,32253.294376436035,-1.046885498948169,-20626387.20313222,-206.26387203132222,-10440296.812137457,-10186090.390994716
401,2023-08-29,0,pre_1,84414.0313731386,43006.54705993202,41407.484313206456,-26104.785565164886,58309.24580797371,-0.26104785565165267,-20652491.988697384,-206.5249198869738,-10466635.029262213,-10185856.959435126
402,2023-08-30,0,pre_1,82881.88282766877,36410.95943416087,46470.92339350814,4111659.760243407,4194541.643071076,41.11659760243407,-16540832.228453977,-165.40832228453976,-6084006.52470921,-10456825.70374472
403,2023-08-31,0,pre_1,96551.05546018692,43899.96862228944,52651.086837897536,-286709.0542639325,-190157.9988037456,-2.867090542639328,-16827541.28271791,-168.2754128271791,-6210405.665140244,-10617135.617577618
404,2023-09-01,0,pre_1,103814.88874939263,47829.76603803506,55985.12271135744,-4598811.707604024,-4494996.818854631,-45.98811707604023,-21426352.990321934,-214.26352990321936,-10407848.439212415,-11018504.551109472
405,2023-09-04,0,pre_1,118160.25173361051,52243.96457674169,65916.28715686906,-314684.92976061156,-196524.67802700103,-3.1468492976061024,-21741037.920082547,-217.41037920082547,-10659863.170203807,-11081174.74987869
